typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20210101","2021","52","2021","308","GRD","Grenada","M","Import","0","W00","World","0","W00","World","H4","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","202511","false","8","kg","202511","false","202511","false","0","false","1102642.591","0","1102642.591","0","false","true",
"C","A","20210101","2021","52","2021","320","GTM","Guatemala","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11041621","false","8","kg","11041621","false","11041621","false","0","false","45304634","0","45304634","0","false","true",
"C","A","20210101","2021","52","2021","328","GUY","Guyana","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1636283.93","false","8","kg","1636283.93","false","1636283.93","false","0","false","8560738.022","7575792.902","8560738.022","0","false","true",
"C","A","20210101","2021","52","2021","340","HND","Honduras","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6508444.27","false","8","kg","6508444.27","false","6508444.27","false","0","false","19911434.45","0","19911434.45","0","false","true",
"C","A","20210101","2021","52","2021","344","HKG","China, Hong Kong SAR","M","Import","0","W00","World","0","W00","World","H5","HS","true","1806","Chocolate and other food preparations containing cocoa","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","37459068","false","8","kg","37459068","false","37459068","false","0","false","345934362.8","0","345934362.8","0","false","true",
"C","A","20210101","2021","52","2021","348","HUN","Hungary","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","0","true","0","false","136235596","0","136235596","6","false","true",
"C","A","20210101","2021","52","2021","352","ISL","Iceland","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3500662.294","true","-1","N/A","0","false","3500662.294","true","0","false","24283187.427","23427819.803","24283187.427","6","false","true",
"C","A","20210101","2021","52","2021","360","IDN","Indonesia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","13568328","false","8","kg","13568328","false","13568328","false","0","false","32693583",,"32693583","0","false","true",
"C","A","20210101","2021","52","2021","364","IRN","Iran","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","27126239","false","8","kg","27126239","false","27126239","false","0","false","70300012",,"70300012","0","false","true",
"C","A","20210101","2021","52","2021","372","IRL","Ireland","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14459256.161","true","-1","N/A","0","false","14459256.161","true","0","false","122936402.764",,"122936402.764","6","false","true",
"C","A","20210101","2021","52","2021","376","ISR","Israel","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","31605758.229","true","-1","N/A","0","false","31605758.229","true","0","false","180413000","0","180413000","6","false","true",
"C","A","20210101","2021","52","2021","380","ITA","Italy","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","645158355","false","8","kg","645158355","false","645158355","false","0","false","1765941494.12",,"1765941494.12","0","false","true",
"C","A","20210101","2021","52","2021","384","CIV","Côte d'Ivoire","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","243483","false","8","kg","243483","false","243483","false","0","false","2732348.747",,"2732348.747","0","false","true",
"C","A","20210101","2021","52","2021","388","JAM","Jamaica","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","257584.18","false","8","kg","257584.18","false","257584.18","false","0","false","1103099.15",,"1103099.15","0","false","true",
"C","A","20210101","2021","52","2021","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","409844586","false","8","kg","409844586","false","409844586","false","0","false","1318671522.283","0","1318671522.283","0","false","true",
"C","A","20210101","2021","52","2021","398","KAZ","Kazakhstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1901746.313","false","8","kg","1901746.313","false","1901746.313","false","0","false","11877867.128",,"11877867.128","0","false","true",
"C","A","20210101","2021","52","2021","400","JOR","Jordan","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28116753.076","true","-1","N/A","0","false","28116753.076","true","0","false","109117426.87","0","109117426.87","6","false","true",
"C","A","20210101","2021","52","2021","404","KEN","Kenya","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5186254.27","false","8","kg","5186254.27","false","5186254.27","false","0","false","20895371.877","0","20895371.877","0","false","true",
"C","A","20210101","2021","52","2021","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","189502416.892","false","8","kg","189502416.892","false","189502416.892","false","0","false","916480095",,"916480095","0","false","true",
"C","A","20210101","2021","52","2021","414","KWT","Kuwait","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9838027.608","false","8","kg","9838027.608","false","9838027.608","false","0","false","64931772",,"64931772","0","false","true",
"C","A","20210101","2021","52","2021","417","KGZ","Kyrgyzstan","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","160540","false","8","kg","160540","false","160540","false","0","false","1138518",,"1138518","0","false","true",
"C","A","20210101","2021","52","2021","418","LAO","Lao People's Dem. Rep.","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1572.04","false","8","kg","1572.04","false","1572.04","false","0","false","23179.7","0","23179.7","0","false","true",
"C","A","20210101","2021","52","2021","422","LBN","Lebanon","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24160450.695","true","-1","N/A","0","false","24160450.695","true","0","false","52173918","0","52173918","6","false","true",
"C","A","20210101","2021","52","2021","426","LSO","Lesotho","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","896574.963","true","-1","N/A","0","false","896574.963","true","0","false","1447654.997",,"1447654.997","6","false","true",
"C","A","20210101","2021","52","2021","428","LVA","Latvia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","10824883.702","true","-1","N/A","0","false","10824883.702","true","0","false","72148101.554",,"72148101.554","6","false","true",
"C","A","20210101","2021","52","2021","430","LBR","Liberia","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28406.31","false","8","kg","28406.31","false","28406.31","false","0","false","32797.5",,"32797.5","0","false","true",
"C","A","20210101","2021","52","2021","440","LTU","Lithuania","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","21656375.38","false","8","kg","21656375.38","false","21656375.38","false","0","false","152126848","0","152126848","0","false","true",
"C","A","20210101","2021","52","2021","442","LUX","Luxembourg","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","20169951.988","true","-1","N/A","0","false","20169951.988","true","0","false","138013253.262","137343045.984","138013253.262","6","false","true",
"C","A","20210101","2021","52","2021","446","MAC","China, Macao SAR","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","887538.258","true","-1","N/A","0","false","887538.258","true","0","false","6030278.829","0","6030278.829","6","false","true",
"C","A","20210101","2021","52","2021","450","MDG","Madagascar","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67286.44","false","8","kg","67286.44","false","65765.45","false","0","false","419195.509",,"419195.509","0","false","true",
"C","A","20210101","2021","52","2021","454","MWI","Malawi","M","Import","0","W00","World","0","W00","World","H5","HS","true","0901","Coffee, whether or not roasted or decaffeinated; husks and skins; coffee substitutes containing coffee in any proportion","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","82061.46","false","8","kg","82061.46","false","82061.46","false","0","false","440211.123",,"440211.123","0","false","true",
